"id","name","type","latitude","longitude"
"28521145","Highland Park Substation","transmission","42.18736542519388","-87.8252928146196"
"28534034",NULL,"unspecified","39.112525301194694","-84.80718777555239"
"28609239",NULL,"unspecified","38.91493754275837","-90.29384395552258"
"28625424",NULL,"unspecified","38.40333980068572","-90.335531850882"
"28705347","Cahokia Substation","transmission","38.600249678685365","-90.17868838943"
"28788248",NULL,"unspecified","39.287506539010366","-84.67918393082539"
"29116108","Dickinson Station","converter","45.110734472485916","-93.8100980584011"
"29221607",NULL,"unspecified","37.04998462506784","-94.12650515790047"
"30145435","Knollwood Substation","unspecified","39.72519882919591","-84.06079032401159"
"30145499","Overlook Substation","unspecified","39.75091488027518","-84.1384876072361"
"30256000","LeBaron Substation","distribution","42.65195203789169","-83.22102899014833"
"30328215",NULL,"distribution","39.29387141409812","-84.46437966013625"
"30480743","Wayne Substation","transmission","42.31009815991817","-83.46516011721953"
"30483128","Newburgh Substation","transmission","42.30802722554812","-83.41394037936894"
"31336100",NULL,"transmission","39.41198885107915","-84.55356820002692"
"31336101",NULL,"transmission","39.410682959930526","-84.55521539510954"
"31735401",NULL,"unspecified","39.292708345918676","-84.46160387608259"
"32252610",NULL,"transmission","39.40349969349154","-84.22774510455702"
"32971861","Hayden Substation","transmission","40.061672480646735","-83.19322193829238"
