"id","name","type","latitude","longitude"
"1250094839","Spring Valley Substation","minor_distribution","40.37708718952646","-75.91553000435563"
"430468555","Rosedale Substation","minor_distribution","40.38765575088397","-75.91334959996861"
"693396631","Riverview Substation","minor_distribution","40.402806882685134","-75.94344778883563"
"693396634","Cambridge-Lee Substation","industrial","40.419951095597995","-75.94142454744572"
"693396635","Van Reed Substation","industrial","40.42030590420554","-75.94213453586255"
"183785833","Ontelaunee Substation","generation","40.42154397719333","-75.93701070277663"
"1248256654","Royal Green Substation","industrial","40.415452279858194","-75.93159381453779"
"183785788","North Temple Substation","distribution","40.416303935137556","-75.92729598300716"
"693396638",NULL,"unspecified","40.41041787297414","-75.91892235868029"
"1249587495","Altn Cmt Substation","industrial","40.47288658501097","-75.89430710266335"
"239346259","Spring Substation","minor_distribution","40.32226040904774","-76.02078416740152"
"120874808","Berks Substation","distribution","40.31181160454492","-76.03195062929638"
"875244221",NULL,"industrial","40.319513500479296","-76.03388114995873"
"997273405",NULL,"minor_distribution","40.31868165034663","-76.08638398260916"
"1250872377","Adamstown Substation","minor_distribution","40.25328391117451","-76.03263594013944"
"1218636654","Lauschtown 500 kV switchgear","unspecified","40.21744497002236","-76.01501594250674"
"526610177","Lauschtown Substation","transmission","40.216633120995986","-76.01471917892626"
"1242965862","Brecknock Substation","minor_distribution","40.16844333464832","-75.9829848214562"
"604692634","Terre Hill Substation","minor_distribution","40.16112786747693","-76.06663594264677"
"642031734",NULL,"unspecified","40.216878450536306","-76.07977180005065"
"825166960",NULL,"yes","40.223018256942204","-76.08984478098195"
"1242709371","Reamstown Substation","minor_distribution","40.22347987504199","-76.1285836010172"
"95986378","South Akron Substation","distribution","40.142081802010196","-76.20674245940808"
"1242709374","Cocalico Substation","minor_distribution","40.18783335602087","-76.17136306879347"
"1242282614","Lincoln Substation","minor_distribution","40.2005266155195","-76.20729584556734"
"875244228",NULL,"minor_distribution","40.26401085039148","-76.13528669999995"
"620732536","Heidelberg Substation","minor_distribution","40.28029073208507","-76.29999512546547"
"875340091","Alcoa ME Substation","yes","40.29324775080556","-76.37440034999015"
"1054532010","Donerville Substation","minor_distribution","40.04167735042232","-76.41025499994407"
"833659795","Lancaster Air Products Substation","industrial","40.048897442320744","-76.40184266902038"
"1054489729","Letort Substation","minor_distribution","39.98263365046386","-76.4399494999397"
"96006876","Safe Harbor Substation","unspecified","39.92754601033738","-76.3892081876226"
"1024019029",NULL,"unspecified","41.732739248706054","-76.50289248246644"
"979910686","Scotch Hollow Substation","industrial","41.74303298081434","-76.46065908565438"
"1244279650","Scotch Hollow Switching Station","transmission","41.74646744974885","-76.46415463264786"
