"id","name","ref","type","latitude","longitude"
"380817892",NULL,NULL,"distribution","33.455174511897084","-81.68854167126567"
"1061174282","New Ellenton Substation",NULL,"distribution","33.39975526751538","-81.70114479984684"
"380856948",NULL,NULL,"distribution","33.288403467719355","-81.7222575233936"
"186840935",NULL,NULL,"distribution","33.337577155611854","-81.73365228401046"
"878912987",NULL,NULL,"industrial","33.28865757112358","-81.68049722858909"
"878912960",NULL,NULL,"industrial","33.29008015488036","-81.6810020331924"
"878912965",NULL,NULL,"industrial","33.29013564698601","-81.64375081707648"
"185260813",NULL,NULL,"switching","33.33160660268107","-81.66348708239912"
"1071641392",NULL,NULL,"distribution","33.388214284043286","-81.40580293502815"
"1071641390",NULL,NULL,"distribution","33.39596918323325","-81.41738373750381"
"983096983",NULL,NULL,"distribution","33.51230714320538","-81.52611642784102"
"1071641403","Springfield City Substation",NULL,"distribution","33.49991279965271","-81.27250424997683"
"-14275396","Peony Solar Substation",NULL,"generation","33.49937112473279","-81.2581231822045"
"963802515",NULL,NULL,"distribution","33.35402432245594","-81.26400922995147"
"959983424","SC-28 Solar Plant Substation",NULL,"generation","33.34954841871934","-81.26899433198138"
"1071426807",NULL,NULL,"industrial","33.35630507604683","-81.27733626007826"
"1071426804",NULL,NULL,"distribution","33.352109673406325","-81.28388608415477"
"405874590",NULL,NULL,"distribution","33.352503533433186","-81.28249410131859"
"1071323510",NULL,NULL,"distribution","33.300484877611126","-81.38537721731575"
"1071323503",NULL,NULL,"distribution","33.388061099826174","-81.24194725000848"
"1071426775",NULL,NULL,"distribution","33.3159553496508","-81.13086659999838"
"1069214294",NULL,NULL,"distribution","33.33566668082323","-81.14004886415032"
"1071426779",NULL,NULL,"distribution","33.316096799784404","-81.14759125000941"
"1071426781",NULL,NULL,"industrial","33.30776094504398","-81.14714307688847"
"580608806",NULL,NULL,"switching","33.28360124983351","-81.11214234998826"
"993532078",NULL,NULL,"distribution","33.323346516012045","-81.02993330308561"
"1071323516",NULL,NULL,"distribution","33.296150368451165","-81.03854267988605"
"1075801515","Bamberg Substation",NULL,"distribution","33.28968288305583","-81.04143485050588"
"993532853",NULL,NULL,"distribution","33.29199788244959","-81.05011734643999"
"185577986",NULL,NULL,"generation","33.365318227367574","-81.02831756429939"
"1069811306",NULL,NULL,"distribution","33.40578024921898","-81.0175638664932"
"1077428653",NULL,NULL,"distribution","33.450931303918665","-81.11716173132675"
"185032893","Sumter Substation",NULL,"transmission","33.89765407772843","-80.32401612137029"
"1079198815",NULL,NULL,"industrial","33.97568644980956","-80.35767744999238"
"996734013","Lynchburg Substation",NULL,"distribution","34.024184705126146","-80.08954391480552"
"185032955",NULL,NULL,"distribution","34.12032163378019","-80.1439928457288"
"1075396995",NULL,NULL,"distribution","34.19271993175735","-80.08561411499447"
"988445897","Bishopville Substation",NULL,"distribution","34.203826445491785","-80.22381130463108"
"1097486476",NULL,NULL,"distribution","34.20560847725075","-80.29284165179553"
"1097486475",NULL,NULL,"distribution","34.19745312702199","-80.37095539719579"
"184966040","Dalzell Substation",NULL,"distribution","34.016397752399435","-80.42193970082634"
"184966117",NULL,NULL,"transmission","34.04271712382199","-80.43956276982317"
"985408210",NULL,NULL,"distribution","34.030021860479074","-80.53826872856958"
"185023311",NULL,NULL,"distribution","34.211881894642715","-80.52113043703419"
"1082859535","Camden Substation",NULL,"distribution","34.2476408823711","-80.59446790811859"
"1082859533",NULL,NULL,"distribution","34.22458634596133","-80.59005046826552"
"1082859534",NULL,NULL,"distribution","34.22341783454585","-80.59128052420226"
"185036390",NULL,NULL,"transmission","34.2287857148088","-80.64626123506102"
"185036387",NULL,NULL,"distribution","34.22843423413328","-80.6476865951451"
"647024516",NULL,NULL,"industrial","34.24359914562194","-80.63677204499831"
"186840937","Invista Substation",NULL,"industrial","34.23284655044145","-80.65625740007339"
"994004877",NULL,NULL,"distribution","34.217378004701665","-80.72801272958672"
"769482924",NULL,NULL,"distribution","34.178949821257476","-80.68394815184999"
"1080984839",NULL,NULL,"industrial","34.17516539289991","-80.6906957272491"
"1082816710",NULL,NULL,"distribution","34.17453075423104","-80.76197286846157"
"150703565",NULL,NULL,"distribution","34.1442908289234","-80.7611602979193"
"993777014","Elgin Substation",NULL,"distribution","34.180263500596226","-80.78008884999718"
"347008711","Langfords Crossroads",NULL,"distribution","34.206275649957924","-80.90167119997466"
"346879478",NULL,NULL,"distribution","34.149448342873136","-80.93365744374204"
"185230439","Springdale Substation",NULL,"distribution","33.98202181977648","-81.1179087825593"
"185230437","Cromer Road Substation",NULL,"distribution","34.00402183380336","-81.15611642301106"
"499649714",NULL,NULL,"distribution","34.006182903568046","-81.19179993266438"
"548422891",NULL,NULL,"distribution","33.96846153133701","-81.17316623710838"
"499649718","Lexington Substation",NULL,"distribution","33.98849415993517","-81.23385493274272"
"1077869494","Coldstream Substation",NULL,"distribution","34.05384719739898","-81.18956906921537"
