"id","name","ref","type","latitude","longitude"
"322604434",NULL,NULL,"distribution","34.23969647499593","-111.33477773911322"
"525747910","Rock Springs Substation",NULL,"distribution","34.05215063036281","-112.14853709420578"
"83115914","Gavilan Peak Substation",NULL,"distribution","33.837980425144494","-112.05520005715906"
"343226936","Stagecoach Substation",NULL,"distribution","33.81333619000737","-111.87319759721159"
"105078433","Dale Substation",NULL,"distribution","33.74441923770383","-111.88627055699058"
"61348439","Reach Substation",NULL,"distribution","33.66912142561283","-111.99372183562011"
"122896857","Desert Ridge Substation",NULL,"distribution","33.68096182346828","-111.98116173121652"
"82878723","Jomax Substation",NULL,"distribution","33.7260965278099","-111.96225215218121"
"168939105",NULL,NULL,"distribution","33.70887717077355","-112.13448049739034"
"157357693","Stout Substation",NULL,"distribution","33.70793170003638","-112.10814959999999"
"1083289859",NULL,NULL,"unspecified","33.714772486606186","-112.10081909683626"
"157362596","North Valley Substation",NULL,"distribution","33.67979189588484","-112.08657004685831"
"268181226","Rose Garden Substation",NULL,"distribution","33.67705558153245","-112.11519501271728"
"563240207","Yorkshire Substation",NULL,"distribution","33.66258374152647","-112.12618734962619"
"370530162",NULL,NULL,"industrial","33.683708368471905","-112.0358471204682"
"169023368","Cielo Grande Substation",NULL,"industrial","33.691462487497986","-112.0241600703442"
"82697520","Paradise Substation",NULL,"distribution","33.62523168533295","-112.00889927059363"
"85128493","Alexander Substation",NULL,"distribution","33.57163357920086","-112.10894217223927"
"345819226",NULL,NULL,"distribution","33.57746943988278","-112.10276817388494"
"304258841","Cheryl Substation",NULL,"distribution","33.58051696793987","-112.10763880674891"
"347019239",NULL,NULL,"industrial","33.56993887273756","-112.12655248258976"
"121462335","Canal Substation",NULL,"distribution","33.57150399752249","-112.12911776482447"
"223723924","Northern Substation",NULL,"distribution","33.55363239495312","-112.14557162146316"
"344162006","Sunnyslope Substation",NULL,"distribution","33.57413158499134","-112.05991727291236"
"96528154","Griswold Substation",NULL,"distribution","33.556571553887245","-112.05617588365261"
"60946408","Road Runner Substation",NULL,"distribution","33.58105669290205","-112.01459079379372"
"306426430",NULL,NULL,"distribution","33.642013398586116","-111.9797973979736"
"71277346","Desert Springs Substation",NULL,"distribution","33.62286246163054","-111.95978055024378"
"289320918","Century Substation",NULL,"distribution","33.59194610716087","-111.94504904442746"
"256391404","McCormick Substation",NULL,"distribution","33.552471848648565","-111.92319234355827"
"310865379","SRP Jackrabit Substation",NULL,"distribution","33.51731581489767","-111.88639236319106"
"343409591","SRP Pima Substation",NULL,"distribution","33.493847645758905","-111.89236085521311"
"137555106",NULL,NULL,"distribution","33.478620563102155","-111.96912939547752"
"128367130",NULL,NULL,"distribution","33.487253909945174","-111.99057562918705"
"288007175","Stadium Substation",NULL,"distribution","33.450636159250294","-111.91838501737587"
"1097617072","SRP University Substation",NULL,"distribution","33.42157529775239","-111.86124852162992"
"344960169","SRP Tempe Substation",NULL,"distribution","33.41547218940299","-111.88352303693651"
"344960172",NULL,NULL,"distribution","33.41080249530386","-111.87864078882373"
"1200638783",NULL,NULL,"unspecified","33.29937782468784","-111.89238250558178"
"518198118",NULL,NULL,"unspecified","33.30019119856733","-111.890019750155"
"514376028",NULL,NULL,"unspecified","33.30243317469469","-111.88107373989844"
"318512021","Miller Substation",NULL,"distribution","33.303797903164394","-111.87570998685574"
"319267333",NULL,NULL,"distribution","33.301876159967634","-111.88717863578225"
"318513856",NULL,NULL,"distribution","33.303190205473555","-111.91058835856674"
"198446550",NULL,NULL,"distribution","33.327516046656505","-111.98959701108427"
"224240600",NULL,NULL,"distribution","33.33869029911485","-111.96173981524542"
"106471939","SRP Kyrene Substation II",NULL,"transmission","33.35400536267028","-111.93603521570387"
"106471938","SRP Kyrene Substation",NULL,"distribution","33.35181681812147","-111.94198406006639"
"1194154859",NULL,NULL,"unspecified","33.35599849177737","-111.93739808513656"
"221128651",NULL,NULL,"distribution","33.35596259155974","-111.96489785651735"
"198033492",NULL,NULL,"distribution","33.3057539771014","-112.03163000841273"
"198063196","Ruppers Substation",NULL,"distribution","33.29327764229953","-112.06580407587178"
"131559042","Durango Substation",NULL,"distribution","33.43283371713311","-112.11771957816207"
"109825419","Fillmore Substation",NULL,"distribution","33.45398918288158","-112.07811997481255"
"125923248","Lincoln Street West Substation",NULL,"distribution","33.441673114876885","-112.0783037807986"
"131559079","Sherman Street Substation",NULL,"distribution","33.44090031347739","-112.09523115190609"
"291652130",NULL,NULL,"distribution","33.48751290211227","-112.0122610509527"
"128289816",NULL,NULL,"distribution","33.5063912144477","-112.0219866891163"
"303636141","Madison Substation",NULL,"distribution","33.51076433830977","-112.03944705890945"
"719059094",NULL,NULL,"distribution","33.46481818199789","-112.11616113527124"
"137770068","Valencia Substation",NULL,"distribution","33.50386774390984","-112.13484869162295"
"173720157",NULL,NULL,"distribution","33.522807862248314","-112.24585780832201"
"317340177",NULL,NULL,"distribution","33.52213459012536","-112.27320094394136"
"130730496",NULL,NULL,"distribution","33.49273552106949","-112.29498245373144"
"721192816","Fowler Substation",NULL,"distribution","33.474246864071795","-112.22985494075346"
"233696715",NULL,NULL,"distribution","33.44725941118982","-112.22906205849605"
"682566348",NULL,NULL,"unspecified","33.443094348378686","-112.28452657614241"
"124196516",NULL,NULL,"distribution","33.43630931723952","-112.2849023535258"
"383557382",NULL,NULL,"industrial","33.43616455659658","-112.26753952892159"
"155722762",NULL,NULL,"distribution","33.363525629155156","-112.16218580434656"
"827053953",NULL,NULL,"unspecified","33.39217354305557","-112.24453232505626"
"232656616",NULL,NULL,"distribution","33.39272312531558","-112.25379218264119"
"106562625",NULL,NULL,"distribution","33.452093664509746","-112.31857737834424"
"383577979","Coldwater Substation",NULL,"distribution","33.449391774350836","-112.36271815964909"
"231980613","Pebble Creek Substation",NULL,"distribution","33.47866925266147","-112.39181046827557"
"188123366","Pima Substation",NULL,"distribution","33.479190226036444","-112.42588372148023"
"1063125729",NULL,NULL,"unspecified","33.49116248609312","-112.44284753406974"
"194370601","Palm Valley Substation",NULL,"distribution","33.50546538879458","-112.42573486179822"
"1091133333",NULL,NULL,"unspecified","33.56774463025574","-112.39291609979664"
"295458073","Surprise Substation",NULL,"distribution","33.63552065641504","-112.34347971654336"
"219860511","Moore Substation",NULL,"distribution","33.559495860848514","-112.25445587467772"
"223091960",NULL,NULL,"distribution","33.57077944336646","-112.16954381881672"
"121193397","Olive Substation",NULL,"distribution","33.56661977381073","-112.2077866369345"
"216909674","Agua Fria Substation",NULL,"transmission","33.556973500386405","-112.21858506858901"
"86377658","Greenbrier Substation",NULL,"distribution","33.642996753857425","-112.18713661283303"
"314054634",NULL,NULL,"distribution","33.62549924571269","-112.21333436495271"
"122425162","APS Bell Substation",NULL,"distribution","33.63646290622551","-112.2195822981172"
"173639926","Hedgpwth Hills subsation",NULL,"distribution","33.7072024394849","-112.20139425148143"
"177247970","Pyramid Peak Substation",NULL,"distribution","33.74133707394587","-112.19411239803411"
"291935320","Stardust Substation",NULL,"distribution","33.671833687725965","-112.37161739949151"
"301426840",NULL,NULL,"distribution","33.673256553985304","-112.62525577052236"
"91189239",NULL,NULL,"transmission","33.59201091907009","-112.7177785313366"
"265763146","Waddell Substation",NULL,"distribution","33.59588539131259","-112.44705751821927"
"802781295",NULL,NULL,"distribution","33.40822100335456","-112.49760393661604"
"105031194","Liberty Substation",NULL,"distribution","33.41222811425777","-112.50028495009609"
"1231767239",NULL,NULL,"unspecified","33.42012806266892","-112.47955225058644"
"235377934",NULL,NULL,"distribution","34.52954241720815","-112.47291636854368"
"186177513",NULL,NULL,"distribution","34.54617915313615","-112.47186886047666"
"1233712565",NULL,NULL,"unspecified","34.36552900010735","-112.6689399500922"
"1233712501",NULL,NULL,"unspecified","34.45278525167267","-112.27171083695939"
"1307369577",NULL,NULL,"unspecified","34.40462234964386","-112.07951280002062"
"860487014",NULL,NULL,"unspecified","34.655263199961354","-112.42543054996074"
"1081956110",NULL,NULL,"minor_distribution","34.632193695811694","-112.36007923286091"
"1233712463",NULL,NULL,"unspecified","34.71840436483801","-112.42980626419036"
"1186459715","Old Home Manor Substation",NULL,"distribution","34.78976153176894","-112.42923728528959"
"1155152309",NULL,NULL,"unspecified","34.97954223648288","-112.37199797625841"
"105780281","Yavapai Substation",NULL,"transmission","34.756500845636985","-112.22944463805307"
"1235756220",NULL,NULL,"unspecified","34.77845466026927","-112.0838036337205"
"182143658","Verde Substation",NULL,"transmission","34.84661595027938","-112.02999362119735"
"1235756215",NULL,NULL,"unspecified","34.760339479252266","-112.06461761276819"
"168292257",NULL,NULL,"distribution","34.7433715885272","-112.03548195906207"
"1186918219",NULL,NULL,"unspecified","35.21979480983274","-112.48276601305815"
"1233712386",NULL,NULL,"unspecified","35.05283434968515","-112.63754940000018"
"174139004","Paulden Substation",NULL,"distribution","34.88793971942939","-112.47055900476197"
"1187252195","Chino Valley Substation",NULL,"distribution","34.75312387885851","-112.46581501077065"
"827815189",NULL,NULL,"unspecified","34.741654664548406","-113.61741163182536"
"-12202197","Round Valley Substation",NULL,"distribution","35.19266342158269","-113.36335573450506"
"1233858095",NULL,NULL,"unspecified","35.19426474479071","-113.36330965187047"
